User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Orders,Amount,Product1,Cust_Address
2003858,Cano,G00086842,M,46-50,46,0,Jharkhand,Eastern,Healthcare,3,7121,NaN,NaN
2002927,Savi,G00085242,M,26-35,30,0,Kerala,Southern,Agriculture,1,7121,NaN,NaN
2002820,Arpita,G00021942,M,36-45,41,0,Uttar Pradesh,Central,Retail,3,7121,NaN,NaN
2002489,Kirkland,G00346742,M,36-45,39,1,Uttarakhand,Central,Aviation,1,7121,NaN,NaN
2004408,Harsh,G00289542,M,46-50,50,0,Haryana,Northern,Healthcare,1,7120,NaN,NaN
2004715,Snel,G00216142,F,26-35,34,1,Jharkhand,Eastern,Govt,4,7120,NaN,NaN
2000182,Speros,G00145042,F,18-25,18,0,Uttar Pradesh,Central,Healthcare,3,7120,NaN,NaN
2003423,Sayre,G00059742,F,26-35,31,0,Delhi,Central,IT Sector,1,7119,NaN,NaN
2001101,Gibson,G00173842,F,36-45,38,1,Haryana,Northern,Hospitality,3,7119,NaN,NaN
2001422,Patricia,G00156742,F,36-45,45,0,Karnataka,Southern,Aviation,3,7119,NaN,NaN
2003507,Brenda,G00182642,F,26-35,34,0,Maharashtra,Western,Banking,3,7119,NaN,NaN
2001148,Matthias,G00251242,F,36-45,41,0,Bihar,Eastern,Lawyer,4,7118,NaN,NaN
2006005,Dona,G00269542,M,26-35,30,1,Madhya Pradesh,Central,Hospitality,2,7118,NaN,NaN
2000261,Galang,G00125942,F,26-35,26,0,Maharashtra,Western,Healthcare,1,7118,NaN,NaN
2004510,Crebagga,G00132442,F,46-50,46,1,Uttar Pradesh,Central,Banking,1,7118,NaN,NaN
2004611,Apoorv,G00106042,M,18-25,24,1,Karnataka,Southern,Aviation,1,7117,NaN,NaN
2002415,Melanie,G00001942,F,26-35,34,1,Bihar,Eastern,IT Sector,3,7116,NaN,NaN
2002811,Hunt,G00237942,F,26-35,32,0,Andhra Pradesh,Southern,Lawyer,4,7115,NaN,NaN
2000816,Jordon,G00245642,F,46-50,49,1,Uttar Pradesh,Central,Healthcare,2,7114,NaN,NaN
2004482,Gillingham,G00046742,M,36-45,40,0,Jharkhand,Eastern,Banking,2,7113,NaN,NaN
2001016,Applegate,G00092442,F,55+,86,0,Maharashtra,Western,Healthcare,1,7113,NaN,NaN
2000514,Roelle,G00289942,F,26-35,32,0,Himachal Pradesh,Northern,Banking,1,7112,NaN,NaN
2005054,Parhena,G00052642,F,36-45,42,1,Himachal Pradesh,Northern,Banking,1,7112,NaN,NaN
2004907,Olson,G00085642,M,51-55,54,0,Himachal Pradesh,Northern,IT Sector,2,7112,NaN,NaN
2004210,Donatelli,G00161542,M,26-35,27,1,Madhya Pradesh,Central,Govt,1,7112,NaN,NaN
2006011,Aniket,G00042242,F,36-45,45,0,Maharashtra,Western,Hospitality,3,7112,NaN,NaN
2004131,LaWare,G00301342,F,46-50,47,0,Bihar,Eastern,Agriculture,3,7111,NaN,NaN
2003319,Jill,G00215342,M,55+,75,0,Delhi,Central,Hospitality,3,7111,NaN,NaN
2003778,Dickinson,G00223042,F,26-35,29,1,Karnataka,Southern,Media,2,7111,NaN,NaN
2002015,Chong,G00130442,F,18-25,23,0,Uttar Pradesh,Central,Aviation,1,7111,NaN,NaN
2004635,Tamara,G00196442,F,18-25,20,1,Karnataka,Southern,Banking,2,7109,NaN,NaN
2001937,Bzostek,G0096542,F,26-35,29,0,Uttarakhand,Central,Chemical,2,7109,NaN,NaN
2001495,Fjeld,G00191342,F,18-25,24,0,Delhi,Central,Textile,1,7108,NaN,NaN
2004666,Clay,G00327242,F,36-45,38,1,Maharashtra,Western,IT Sector,4,7108,NaN,NaN
2005831,Kalyca,G00025342,F,26-35,27,1,Uttar Pradesh,Central,Construction,4,7108,NaN,NaN
2001232,Melanie,G0097742,M,18-25,24,0,Andhra Pradesh,Southern,IT Sector,4,7107,NaN,NaN
2000026,Arntzen,G00221742,F,26-35,29,0,Uttar Pradesh,Central,Automobile,1,7107,NaN,NaN
2003777,Trupti,G00100442,F,18-25,24,0,Uttarakhand,Central,Hospitality,2,7107,NaN,NaN
2000746,Uudhav,G00064142,M,18-25,21,1,Rajasthan,Northern,Banking,1,7106,NaN,NaN
2004508,Phonely,G00196142,F,26-35,29,0,Himachal Pradesh,Northern,Media,2,7105,NaN,NaN
2005153,Ivan,G00313042,F,26-35,31,1,Rajasthan,Northern,Govt,2,7105,NaN,NaN
2002098,Sanjit,G00160242,F,36-45,36,0,Jharkhand,Eastern,Automobile,1,7104,NaN,NaN
2005487,Takahito,G00110942,F,26-35,30,0,Kerala,Southern,Healthcare,4,7104,NaN,NaN
2005359,Schwarz,G00221742,F,18-25,22,0,Uttar Pradesh,Central,Govt,1,7104,NaN,NaN
2001715,Joel,G00332242,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,4,7104,NaN,NaN
2002380,Swati,G00085442,F,26-35,34,0,Andhra Pradesh,Southern,Aviation,1,7103,NaN,NaN
2005056,Roger,G00067942,F,46-50,46,0,Himachal Pradesh,Northern,Food Processing,3,7103,NaN,NaN
2004312,Eaton,G00113842,F,26-35,26,0,Maharashtra,Western,Aviation,4,7103,NaN,NaN
2001194,Patel,G00102642,M,26-35,35,1,Uttar Pradesh,Central,Agriculture,1,7103,NaN,NaN
2005018,Coakley,G00088342,M,55+,58,0,Maharashtra,Western,Aviation,1,7102,NaN,NaN
2002098,Sanjit,G00146842,F,36-45,44,0,Himachal Pradesh,Northern,Healthcare,1,7100,NaN,NaN
2004183,Meg,G00135642,F,26-35,30,0,Kerala,Southern,Healthcare,1,7100,NaN,NaN
2005418,Arindam,G00125942,M,26-35,33,1,Delhi,Central,Banking,3,7099,NaN,NaN
2001549,Pond,G00053842,F,36-45,39,0,Himachal Pradesh,Northern,Aviation,3,7099,NaN,NaN
2001974,Epp,G00121342,F,36-45,38,0,Jharkhand,Eastern,Textile,3,7099,NaN,NaN
2003417,Tracy,G00108842,M,18-25,20,0,Kerala,Southern,IT Sector,3,7099,NaN,NaN
2001051,Aastha,G00123142,M,26-35,32,1,Delhi,Central,Hospitality,1,7098,NaN,NaN
2000002,Latchford,G00115342,F,55+,56,0,Gujarat,Western,Agriculture,3,7098,NaN,NaN
2004234,Savely,G00087542,M,46-50,49,1,Himachal Pradesh,Northern,Hospitality,1,7098,NaN,NaN
2002042,DeVincentis,G00035842,M,0-17,13,1,Karnataka,Southern,Retail,2,7098,NaN,NaN
2004508,Phonely,G00190942,F,26-35,34,0,Himachal Pradesh,Northern,Retail,3,7097,NaN,NaN
2003180,Sylvia,G00218342,F,26-35,28,1,Uttar Pradesh,Central,Hospitality,1,7097,NaN,NaN
2002941,Bavinger,G00201342,F,36-45,37,1,Uttarakhand,Central,Govt,2,7097,NaN,NaN
2005490,Todd,G00191242,F,46-50,48,0,Karnataka,Southern,Govt,3,7096,NaN,NaN
2003337,Fred,G00230942,F,26-35,29,0,Maharashtra,Western,Govt,1,7096,NaN,NaN
2001303,Akshat,G00090942,F,26-35,32,0,Gujarat,Western,IT Sector,3,7095,NaN,NaN
2004495,Lichtenstein,G00302742,F,18-25,20,0,Uttarakhand,Central,Hospitality,3,7095,NaN,NaN
2003512,Shubham,G00362342,F,18-25,22,0,Gujarat,Western,Food Processing,3,7094,NaN,NaN
2004621,Pearl,G00112142,F,26-35,29,0,Jharkhand,Eastern,Textile,3,7094,NaN,NaN
2000731,Raglin,G00328442,F,46-50,50,0,Jharkhand,Eastern,Govt,1,7094,NaN,NaN
2004167,Aparajita,G00123742,F,26-35,28,1,Karnataka,Southern,Healthcare,4,7094,NaN,NaN
2003654,Rohit,G00242142,F,26-35,26,1,Madhya Pradesh,Central,Chemical,3,7094,NaN,NaN
2003793,Jones,G00192842,F,18-25,21,1,Bihar,Eastern,Lawyer,1,7093,NaN,NaN
2004458,Galang,G00150542,M,26-35,30,1,Bihar,Eastern,Banking,4,7093,NaN,NaN
2001069,Krutika,G00014242,F,26-35,35,0,Kerala,Southern,Banking,3,7093,NaN,NaN
2005843,Jessica,G00070942,F,36-45,36,1,Uttar Pradesh,Central,IT Sector,3,7093,NaN,NaN
2002060,Lynn,G00054942,M,0-17,12,1,Karnataka,Southern,Media,2,7092,NaN,NaN
2001645,Shami,G0095042,M,18-25,24,0,Karnataka,Southern,Chemical,2,7092,NaN,NaN
2003202,Cyma,G00051842,M,18-25,25,0,Madhya Pradesh,Central,Healthcare,1,7092,NaN,NaN
2004747,Mathew,G00046742,F,18-25,25,0,Bihar,Eastern,Media,3,7091,NaN,NaN
2004979,Kennedy,G00292742,F,36-45,38,1,Haryana,Northern,Aviation,2,7090,NaN,NaN
2003515,Chloris,G00362842,F,36-45,36,0,Maharashtra,Western,IT Sector,4,7089,NaN,NaN
2001586,Annie,G00357242,M,46-50,46,1,Maharashtra,Western,Automobile,2,7089,NaN,NaN
2000634,Shillingsburg,G00198142,F,0-17,16,1,Uttar Pradesh,Central,Hospitality,3,7089,NaN,NaN
2004568,Mark,G00164642,M,26-35,29,0,Uttar Pradesh,Central,Construction,4,7089,NaN,NaN
2005561,Ekta,G00317842,M,26-35,35,0,Uttar Pradesh,Central,Automobile,1,7089,NaN,NaN
2000754,Ritter,G00357842,F,36-45,41,0,Uttar Pradesh,Central,Healthcare,4,7089,NaN,NaN
2004510,Crebagga,G00299842,F,46-50,46,0,Uttar Pradesh,Central,Aviation,2,7089,NaN,NaN
2002410,McVee,G00033642,F,55+,63,1,Gujarat,Western,Textile,4,7088,NaN,NaN
2000648,Boeckenhauer,G00129442,M,26-35,29,1,Madhya Pradesh,Central,Chemical,1,7088,NaN,NaN
2004641,Grayson,G00141942,F,26-35,31,0,Andhra Pradesh,Southern,Automobile,4,7087,NaN,NaN
2005435,Knutson,G00282442,F,46-50,46,0,Andhra Pradesh,Southern,Chemical,3,7087,NaN,NaN
2005728,Tejeswini,G00244142,M,36-45,44,1,Delhi,Central,Healthcare,4,7087,NaN,NaN
2004706,Gunjal,G00074642,F,26-35,29,0,Gujarat,Western,Chemical,3,7087,NaN,NaN
2000996,Syed,G00044142,F,26-35,34,0,Himachal Pradesh,Northern,Healthcare,3,7087,NaN,NaN
2002878,Duane,G00194542,M,51-55,51,1,Madhya Pradesh,Central,Food Processing,4,7087,NaN,NaN
2004116,Ramesh,G00208242,F,36-45,45,0,Andhra Pradesh,Southern,Banking,3,7086,NaN,NaN
2003922,Stuart,G00214342,F,18-25,25,1,Haryana,Northern,IT Sector,1,7086,NaN,NaN
2004064,Skach,G00069042,F,46-50,48,0,Haryana,Northern,Healthcare,4,7086,NaN,NaN
2003771,Chirag,G00236542,F,26-35,35,0,Jharkhand,Eastern,Automobile,3,7086,NaN,NaN
2003761,Atul,G00102442,F,26-35,35,1,Madhya Pradesh,Central,Food Processing,4,7086,NaN,NaN
2005186,Grant,G00052842,F,36-45,42,1,Maharashtra,Western,Banking,2,7086,NaN,NaN
2002172,Amy,G00294242,F,18-25,23,0,Uttar Pradesh,Central,Healthcare,3,7086,NaN,NaN
2000118,Reese,G00220442,F,36-45,45,1,Uttar Pradesh,Central,IT Sector,4,7086,NaN,NaN
2001331,Foulston,G00227542,F,46-50,46,0,Uttarakhand,Central,Govt,1,7086,NaN,NaN
2003732,O'Connel,G0096742,F,26-35,35,0,Jharkhand,Eastern,Healthcare,4,7085,NaN,NaN
2003519,Catlett,G00034842,M,26-35,29,1,Uttar Pradesh,Central,Aviation,4,7085,NaN,NaN
2004649,Zuschuss,G00003042,F,55+,58,1,Uttarakhand,Central,Hospitality,1,7084,NaN,NaN
2005846,Sibella,G00148642,F,46-50,49,0,Himachal Pradesh,Northern,Automobile,4,7083,NaN,NaN
2000301,Brown,G00213242,F,18-25,19,1,Kerala,Southern,IT Sector,4,7083,NaN,NaN
2001865,Cyra,G00265242,M,18-25,19,0,Kerala,Southern,Aviation,2,7083,NaN,NaN
2005586,Grinstein,G00184942,F,36-45,39,1,Maharashtra,Western,Govt,4,7083,NaN,NaN
2006035,Barreto,G00212042,M,26-35,31,0,Uttar Pradesh,Central,Healthcare,4,7082,NaN,NaN
2004633,Harold,G00051842,F,0-17,16,1,Andhra Pradesh,Southern,Healthcare,1,7080,NaN,NaN
2004344,Hildebrand,G00016742,F,26-35,32,0,Andhra Pradesh,Southern,Healthcare,4,7080,NaN,NaN
2000272,Steele,G00238442,F,18-25,22,1,Delhi,Central,Chemical,3,7080,NaN,NaN
2001889,Carl,G00139942,F,18-25,25,0,Uttar Pradesh,Central,Construction,4,7080,NaN,NaN
2005971,Rahul,G00080042,F,36-45,38,1,Delhi,Central,Agriculture,3,7078,NaN,NaN
2001941,Gopal,G00192042,M,36-45,26,1,Himachal Pradesh,Northern,Automobile,2,7078,NaN,NaN
2002043,Roper,G00338542,F,26-35,29,0,Himachal Pradesh,Northern,Agriculture,1,7078,NaN,NaN
2005938,Brown,G00248142,F,26-35,34,0,Kerala,Southern,IT Sector,4,7078,NaN,NaN
2000624,Fisher,G00352842,F,26-35,29,1,Gujarat,Western,Banking,4,7077,NaN,NaN
2001496,Haushalter,G00127342,F,26-35,31,1,Kerala,Southern,Retail,2,7077,NaN,NaN
2002328,Voltz,G00057642,F,55+,85,0,Kerala,Southern,Healthcare,4,7077,NaN,NaN
2000791,Stuart,G00344542,F,36-45,43,1,Madhya Pradesh,Central,Healthcare,2,7077,NaN,NaN
2005437,Mitchum,G00108542,F,26-35,26,0,Uttarakhand,Central,Hospitality,1,7077,NaN,NaN
2004832,Frazer,G00226342,F,26-35,31,0,Maharashtra,Western,Banking,3,7076,NaN,NaN
2000945,Grove,G00260142,F,46-50,50,0,Maharashtra,Western,Media,2,7076,NaN,NaN
2005450,Sachs,G00216342,F,18-25,23,0,Bihar,Eastern,Food Processing,4,7075,NaN,NaN
2000877,Sanjova,G00146842,F,26-35,30,0,Haryana,Northern,Aviation,1,7075,NaN,NaN
2005222,Rane,G00057442,F,26-35,34,1,Jharkhand,Eastern,Healthcare,4,7075,NaN,NaN
2001279,Hitesh,G00014142,F,36-45,43,0,Kerala,Southern,Chemical,4,7075,NaN,NaN
2001101,Gibson,G00182342,F,36-45,37,1,Andhra Pradesh,Southern,IT Sector,3,7074,NaN,NaN
2001018,Liz,G00057642,F,18-25,23,0,Kerala,Southern,Healthcare,3,7074,NaN,NaN
2005801,Zandusky,G00145042,F,26-35,29,0,Jharkhand,Eastern,Banking,4,7073,NaN,NaN
2005561,Ekta,G00240142,M,26-35,32,1,Maharashtra,Western,Construction,1,7073,NaN,NaN
2005026,Stuti,G00021942,F,26-35,27,0,Maharashtra,Western,Govt,2,7072,NaN,NaN
2000587,Hrisheekesh,G00196442,F,26-35,28,1,Delhi,Central,Food Processing,4,7071,NaN,NaN
2001395,Grace,G00183342,F,26-35,34,0,Gujarat,Western,Healthcare,1,7070,NaN,NaN
2003414,Sorensen,G00070042,F,26-35,27,0,Madhya Pradesh,Central,IT Sector,1,7070,NaN,NaN
2003618,Keshav,G00334642,M,18-25,19,0,Jharkhand,Eastern,Aviation,2,7069,NaN,NaN
2002804,Yedwab,G00046742,M,36-45,43,1,Uttar Pradesh,Central,IT Sector,4,7069,NaN,NaN
2004118,Teena,G00172842,F,26-35,32,0,Uttarakhand,Central,Media,4,7069,NaN,NaN
2002544,Oshin,G00127642,F,46-50,46,0,Madhya Pradesh,Central,IT Sector,1,7068,NaN,NaN
2003916,Surabhi,G00241642,F,26-35,32,1,Maharashtra,Western,Hospitality,3,7068,NaN,NaN
2001666,Swint,G00102142,F,26-35,27,0,Delhi,Central,Banking,2,7067,NaN,NaN
2004116,Ramesh,G00288942,F,36-45,39,0,Uttar Pradesh,Central,Banking,2,7067,NaN,NaN
2004933,Schmidt,G00175642,F,26-35,31,0,Uttar Pradesh,Central,Aviation,4,7066,NaN,NaN
2004167,Aparajita,G00225842,M,26-35,31,1,Uttarakhand,Central,Aviation,2,7066,NaN,NaN
2004832,Frazer,G00115542,F,26-35,26,1,Gujarat,Western,Banking,3,7065,NaN,NaN
2004079,Fisher,G00315842,F,36-45,39,1,Maharashtra,Western,Healthcare,2,7065,NaN,NaN
2003809,Sathya,G00110742,F,36-45,43,1,Uttar Pradesh,Central,Aviation,2,7065,NaN,NaN
2001969,Klamczynski,G00206442,M,26-35,26,0,Maharashtra,Western,Chemical,4,7064,NaN,NaN
2001303,Akshat,G00211042,F,26-35,34,0,Maharashtra,Western,Aviation,3,7064,NaN,NaN
2002909,Debra,G00007542,F,26-35,27,0,Uttar Pradesh,Central,Healthcare,1,7064,NaN,NaN
2001444,Bergmann,G00317842,M,26-35,27,0,Andhra Pradesh,Southern,Construction,2,7063,NaN,NaN
2002899,McCarthy,G00145742,F,36-45,44,1,Karnataka,Southern,Hospitality,4,7063,NaN,NaN
2002621,Joel,G00133442,F,18-25,23,0,Gujarat,Western,Govt,2,7062,NaN,NaN
2001958,MaryBeth,G00057442,M,26-35,30,0,Rajasthan,Northern,Automobile,2,7062,NaN,NaN
2005466,Sean,G00268442,F,26-35,29,1,Uttarakhand,Central,Healthcare,2,7062,NaN,NaN
2004418,Sibella,G00192842,M,51-55,55,0,Andhra Pradesh,Southern,Aviation,4,7061,NaN,NaN
2001546,Christopher,G00216142,F,26-35,34,1,Gujarat,Western,Retail,3,7061,NaN,NaN
2004870,Braden,G00054742,M,36-45,44,0,Maharashtra,Western,Healthcare,3,7061,NaN,NaN
2000593,Jaideep,G00350942,M,51-55,55,1,Delhi,Central,Banking,4,7060,NaN,NaN
2005786,Dipali,G00100742,F,26-35,33,0,Maharashtra,Western,Banking,3,7060,NaN,NaN
2000161,Chloris,G00310342,F,46-50,48,1,Uttar Pradesh,Central,Aviation,2,7060,NaN,NaN
2001271,Jane,G00004842,M,46-50,49,1,Karnataka,Southern,Banking,3,7059,NaN,NaN
2005833,Larry,G00248742,M,36-45,45,1,Maharashtra,Western,IT Sector,3,7058,NaN,NaN
2000319,Rohit,G00113642,M,51-55,51,0,Punjab,Northern,Govt,4,7058,NaN,NaN
2001611,Joy,G00293342,F,26-35,33,1,Bihar,Eastern,Healthcare,4,7057,NaN,NaN
2001350,Raksha,G00230942,M,36-45,39,0,Maharashtra,Western,Lawyer,2,7057,NaN,NaN
2002866,Ausman,G00176842,F,26-35,35,0,Uttarakhand,Central,IT Sector,2,7057,NaN,NaN
2004173,Morse,G0097142,M,18-25,18,1,Bihar,Eastern,Aviation,2,7056,NaN,NaN
2005948,Lebron,G00129542,F,55+,67,0,Himachal Pradesh,Northern,Banking,2,7055,NaN,NaN
2002909,Debra,G00321342,F,26-35,34,0,Maharashtra,Western,Healthcare,4,7055,NaN,NaN
2001322,Apsingekar,G00106042,F,55+,59,0,Maharashtra,Western,Banking,2,7055,NaN,NaN
2002203,Anand,G00161942,F,46-50,50,0,Bihar,Eastern,Banking,3,7054,NaN,NaN
2002407,Kelly,G00085942,F,36-45,44,0,Gujarat,Western,Govt,2,7054,NaN,NaN
2001051,Aastha,G00289342,M,26-35,26,0,Andhra Pradesh,Southern,Chemical,1,7053,NaN,NaN
2004448,Akshat,G00000242,F,26-35,30,1,Bihar,Eastern,Automobile,3,7053,NaN,NaN
2002857,Sukant,G00284942,F,26-35,33,1,Delhi,Central,Agriculture,1,7053,NaN,NaN
2001926,Barton,G00248242,M,0-17,16,1,Karnataka,Southern,Media,1,7053,NaN,NaN
2000302,Sundaresam,G00163442,F,18-25,24,1,Uttar Pradesh,Central,Hospitality,1,7053,NaN,NaN
2002069,Cacioppo,G00018442,F,55+,65,0,Uttarakhand,Central,Textile,4,7053,NaN,NaN
2001697,Nathan,G00051842,M,18-25,24,1,Delhi,Central,Media,3,7052,NaN,NaN
2004569,Susan,G00173342,F,26-35,32,1,Jharkhand,Eastern,Construction,4,7052,NaN,NaN
2000291,Staebel,G00091142,F,36-45,45,1,Karnataka,Southern,Aviation,1,7052,NaN,NaN
2000692,Moore,G00155742,M,26-35,27,0,Kerala,Southern,Healthcare,1,7052,NaN,NaN
2000225,Darrin,G00129842,F,26-35,32,0,Uttarakhand,Central,Chemical,2,7052,NaN,NaN
2001088,Phan,G00197342,M,0-17,12,0,Haryana,Northern,Agriculture,4,7051,NaN,NaN
2000678,Barnes,G00034842,F,26-35,29,1,Karnataka,Southern,Lawyer,1,7051,NaN,NaN
2002972,Hane,G00017142,F,26-35,33,1,Maharashtra,Western,Media,1,7051,NaN,NaN
2003121,Taslimi,G00187842,F,26-35,30,1,Karnataka,Southern,Hospitality,4,7050,NaN,NaN
2002116,Stuti,G00265242,F,18-25,20,1,Delhi,Central,Healthcare,1,7049,NaN,NaN
2002581,Patterson,G00109542,F,26-35,27,0,Kerala,Southern,Govt,2,7049,NaN,NaN
2001377,Wooten,G00277942,F,36-45,42,0,Uttarakhand,Central,Banking,3,7049,NaN,NaN
2002806,Vivek,G00085942,M,0-17,13,1,Delhi,Central,Aviation,3,7048,NaN,NaN
2002239,Juliana,G00021742,F,18-25,23,0,Bihar,Eastern,IT Sector,1,7047,NaN,NaN
2002433,Foster,G00085242,F,26-35,29,1,Bihar,Eastern,Aviation,3,7047,NaN,NaN
2002911,Jesal,G00137042,M,26-35,32,1,Madhya Pradesh,Central,Media,1,7047,NaN,NaN
2000604,Pistek,G00112542,F,46-50,46,0,Uttar Pradesh,Central,Retail,1,7047,NaN,NaN
2003094,Pelletier,G00125142,F,36-45,41,0,Bihar,Eastern,Construction,2,7046,NaN,NaN
2002175,Guthrie,G00050342,F,26-35,31,0,Haryana,Northern,Banking,3,7046,NaN,NaN
2000424,Sudevi,G00233542,F,26-35,26,0,Uttar Pradesh,Central,Construction,1,7046,NaN,NaN
2003159,Charles,G00051442,M,26-35,28,0,Andhra Pradesh,Southern,Retail,4,7045,NaN,NaN
2000560,Nazzal,G00222242,F,46-50,48,0,Bihar,Eastern,Healthcare,3,7045,NaN,NaN
2003813,Krishna,G00285842,M,36-45,43,0,Himachal Pradesh,Northern,IT Sector,2,7045,NaN,NaN
2005938,Brown,G00350942,F,26-35,30,0,Karnataka,Southern,IT Sector,3,7045,NaN,NaN
2003279,Ulpright,G00348842,F,46-50,48,0,Kerala,Southern,Automobile,4,7045,NaN,NaN
2004784,Tanvi,G00230442,M,36-45,41,0,Rajasthan,Northern,Lawyer,1,7045,NaN,NaN
2003813,Krishna,G00285842,M,36-45,43,0,Uttar Pradesh,Central,IT Sector,1,7045,NaN,NaN
2003513,Bixby,G00348242,F,26-35,27,0,Bihar,Eastern,Healthcare,2,7044,NaN,NaN
2003116,Steve,G00057642,F,26-35,27,0,Himachal Pradesh,Northern,Agriculture,2,7044,NaN,NaN
2004125,Ross,G00293242,F,36-45,44,1,Himachal Pradesh,Northern,Aviation,3,7044,NaN,NaN
2000080,Paromita,G00130742,F,55+,90,0,Bihar,Eastern,Hospitality,4,7043,NaN,NaN
2003467,Shonely,G00120142,F,26-35,33,0,Uttar Pradesh,Central,Healthcare,1,7043,NaN,NaN
2004945,Damala,G00178142,F,51-55,54,1,Madhya Pradesh,Central,Hospitality,1,7042,NaN,NaN
2001230,Saptadeep,G00295842,F,26-35,33,1,Maharashtra,Western,Lawyer,2,7041,NaN,NaN
2003147,Sheetal,G00132042,F,26-35,30,0,Uttar Pradesh,Central,Textile,1,7041,NaN,NaN
2002859,Shaily,G00247042,F,18-25,21,1,Andhra Pradesh,Southern,IT Sector,2,7040,NaN,NaN
2005643,Shreyshi,G00037142,M,36-45,40,0,Himachal Pradesh,Northern,Hospitality,4,7040,NaN,NaN
2005650,Mautz,G00343442,M,36-45,40,1,Uttar Pradesh,Central,Healthcare,3,7040,NaN,NaN
2002537,Cindy,G00100742,F,36-45,41,1,Andhra Pradesh,Southern,Govt,4,7039,NaN,NaN
2005111,Amisha,G00319142,F,36-45,38,1,Jharkhand,Eastern,Food Processing,1,7039,NaN,NaN
2005626,Tonja,G00145042,F,55+,74,1,Karnataka,Southern,Lawyer,3,7039,NaN,NaN
2004957,Inderpreet,G00149142,F,26-35,35,0,Maharashtra,Western,Food Processing,1,7039,NaN,NaN
2003760,Nida,G00100642,F,51-55,52,1,Uttar Pradesh,Central,Aviation,2,7039,NaN,NaN
2000796,Martinez,G00145342,F,51-55,54,0,Andhra Pradesh,Southern,Food Processing,3,7038,NaN,NaN
2004408,Harsh,G00083842,M,46-50,46,1,Delhi,Central,Aviation,2,7038,NaN,NaN
2001415,Webber,G00121342,F,46-50,50,1,Haryana,Northern,IT Sector,1,7038,NaN,NaN
2001647,Norvell,G00352542,M,18-25,19,0,Himachal Pradesh,Northern,Healthcare,4,7038,NaN,NaN
2000770,Kelly,G00048142,F,18-25,25,0,Maharashtra,Western,Banking,4,7038,NaN,NaN
2000939,Hendricks,G00118142,M,26-35,27,1,Andhra Pradesh,Southern,Aviation,4,7037,NaN,NaN
2000434,Sink,G00121342,M,46-50,47,0,Himachal Pradesh,Northern,Retail,1,7037,NaN,NaN
2002511,Ananya,G00112142,F,26-35,32,1,Maharashtra,Western,Automobile,1,7037,NaN,NaN
2002643,Jim,G00100942,F,46-50,46,1,Maharashtra,Western,Aviation,1,7037,NaN,NaN
2005156,Brooks,G00195742,F,18-25,18,1,Punjab,Northern,Aviation,1,7037,NaN,NaN
2000086,Budd,G00242742,M,0-17,15,0,Uttar Pradesh,Central,IT Sector,3,7037,NaN,NaN
2001172,Astrea,G00284042,M,26-35,34,0,Uttar Pradesh,Central,Healthcare,3,7037,NaN,NaN
2000513,Rachel,G00110542,F,26-35,27,0,Uttarakhand,Central,Healthcare,3,7037,NaN,NaN
2000658,Williams,G00058242,M,26-35,30,1,Andhra Pradesh,Southern,Chemical,1,7036,NaN,NaN
2004261,Akash,G00014842,M,36-45,40,0,Andhra Pradesh,Southern,Chemical,4,7036,NaN,NaN
2004823,Fein,G00338542,F,18-25,21,0,Himachal Pradesh,Northern,Construction,4,7036,NaN,NaN
2002072,Piyali,G00086842,M,51-55,55,0,Andhra Pradesh,Southern,Govt,2,7035,NaN,NaN
2003418,Ballard,G00238442,M,18-25,25,0,Delhi,Central,IT Sector,3,7035,NaN,NaN
2003499,Jennifer,G00144642,F,26-35,33,1,Himachal Pradesh,Northern,Lawyer,3,7035,NaN,NaN
2001980,Christina,G00150542,F,36-45,40,1,Himachal Pradesh,Northern,Construction,4,7035,NaN,NaN
2003573,Hoffman,G00193642,F,0-17,17,0,Jharkhand,Eastern,Hospitality,4,7035,NaN,NaN
2006036,Halladay,G00051842,M,26-35,30,1,Maharashtra,Western,Aviation,3,7035,NaN,NaN
2003786,Parks,G00052242,M,26-35,32,0,Uttarakhand,Central,Aviation,1,7035,NaN,NaN
2005561,Ekta,G00117742,M,26-35,28,1,Delhi,Central,Aviation,4,7034,NaN,NaN
2001885,Christy,G00245642,M,51-55,52,0,Maharashtra,Western,Lawyer,3,7034,NaN,NaN
2004375,Magdelene,G00248542,M,26-35,31,0,Uttar Pradesh,Central,Automobile,1,7034,NaN,NaN
2000555,Mautz,G00172842,F,18-25,20,1,Bihar,Eastern,Textile,4,7033,NaN,NaN
2005686,Reiter,G00093342,F,55+,68,0,Bihar,Eastern,Aviation,1,7033,NaN,NaN
2004223,Syed,G00052142,M,36-45,36,1,Delhi,Central,Food Processing,4,7033,NaN,NaN
2001285,Laalji,G00280442,M,36-45,39,0,Jharkhand,Eastern,Media,3,7033,NaN,NaN
2001776,Gannaway,G00057942,F,26-35,35,0,Maharashtra,Western,Banking,3,7033,NaN,NaN
2002012,Gibson,G00320942,F,26-35,29,1,Bihar,Eastern,IT Sector,3,7032,NaN,NaN
2000749,Flanagan,G00190542,F,36-45,36,1,Gujarat,Western,Govt,4,7032,NaN,NaN
2001059,Shikhar,G00183442,M,26-35,27,0,Karnataka,Southern,Retail,3,7032,NaN,NaN
